! Transport data

! "Experimental and Detailed Kinetic Model for the Oxidation of a Gas to Liquid
! Jet Fuel"
! Philippe Dagaut, Florent Karsenty, Guillaume Dayma, Pascal DiÈvart, Kamal Hadj-
! Ali, Amir MzÈ-Ahmed,
! Centre National de la Recherche Scientifique, 1C, Avenue de la Recherche
! Scientifique - 45071 OrlÈans Cedex 2 - France
! Marina Braun-Unkhoff, J¸rgen Herzler, Trupti Kathrotia, Thomas Kick, Clemens
! Naumann, Uwe Riedel, Levi Thomas
! Institute of Combustion Technology, German Aerospace Center (DLR),
! Pfaffenwaldring 38-40, 70569 Stuttgart, Germany
! On exchange from Wright Patterson Air Force Base - Ohio, USA

mchA               2    448.0        6.02      0.0       0.0       1.0
mchB               2    448.0        6.02      0.0       0.0       1.0
mche1              2    448.0        6.02      0.0       0.0       1.0
Amche1             2    448.0        6.02      0.0       0.0       1.0
Cmche1             2    448.0        6.02      0.0       0.0       1.0
Dmche1             2    448.0        6.02      0.0       0.0       1.0
BmchohA            2    448.0        6.02      0.0       0.0       1.0
mchohAqjB          2    448.0        6.02      0.0       0.0       1.0
mche13             2    448.0        6.02      0.0       0.0       1.0
mche14             2    448.0        6.02      0.0       0.0       1.0
Emche13            2    448.0        6.02      0.0       0.0       1.0
Gmche13            2    448.0        6.02      0.0       0.0       1.0
Fmche14            2    448.0        6.02      0.0       0.0       1.0
Gmche14            2    448.0        6.02      0.0       0.0       1.0
mche135            2    448.0        6.02      0.0       0.0       1.0
mche136            2    448.0        6.02      0.0       0.0       1.0
mche1oC            2    448.0        6.02      0.0       0.0       1.0
mchoA              2    448.0        6.02      0.0       0.0       1.0
mche2oA            2    448.0        6.02      0.0       0.0       1.0
chxco              2    482.8        6.28      0.0       0.0       1.0   !
mche2oya           2    448.0        6.02      0.0       0.0       1.0
mchoAoC            2    448.0        6.02      0.0       0.0       1.0
mchoyAoC           2    448.0        6.02      0.0       0.0       1.0
mchoAoD            2    448.0        6.02      0.0       0.0       1.0
mchoyAoD           2    448.0        6.02      0.0       0.0       1.0
AmchoD             2    448.0        6.02      0.0       0.0       1.0
AmchoC             2    448.0        6.02      0.0       0.0       1.0
Gc7h13-1           2    448.0        6.02      0.0       0.0       1.0
Cc7h13-1           2    448.0        6.02      0.0       0.0       1.0
Dc7h13-1           2    448.0        6.02      0.0       0.0       1.0
c7e6oyA            2    482.8        6.28      0.0       0.0       1.0
Gc7e1oC            2    482.8        6.28      0.0       0.0       1.0
Ec5e1oC            2    482.8        6.28      0.0       0.0       1.0
Ac7e6oB            2    482.8        6.28      0.0       0.0       1.0
Gc7e1oD            2    482.8        6.28      0.0       0.0       1.0
Ac5e4oB            2    482.8        6.28      0.0       0.0       1.0
Gc7e1oF            2    482.8        6.28      0.0       0.0       1.0
Lc6h7              2    357.0        5.18      0.0       0.0       1.0
Lc6h6              2    357.0        5.176     0.0       0.0       1.0
Lc6h4              2    482.8        6.28      0.0       0.0       1.0
U-c6h5             2    357.0        5.176     0.0       0.0       1.0 !=
chxe1rD            2    482.8        6.28      0.0       0.0       1.0
chd14              2    482.8        6.28      0.0       0.0       1.0
cyc6h9o            2    482.8        6.28      0.0       0.0       1.0
Fc6e3oAoE          2    482.8        6.28      0.0       0.0       1.0
Dc6e5oAoC          2    482.8        6.28      0.0       0.0       1.0
Fc6e5oA            2    482.8        6.28      0.0       0.0       1.0
Fc6e2oA            2    482.8        6.28      0.0       0.0       1.0
Fc6h9-13           2    357.0        5.176     0.0       0.0       1.0  !
hex135             2    482.8        6.28      0.0       0.0       1.0
sc3h5co            2    357.000      5.180     0.000     0.000     1.000
Ac6h9-15           2    357.0        5.176     0.0       0.0       1.0  !
! Aromatics: Benzene and derivates
che24one           2   482.8         6.28      0.0       0.0       1.0
c6h4o2             2   482.8         6.28      0.0       0.0       1.0
c6h5o2             2   357.0         5.176     0.0       0.0       1.0 !=
c6h5o2h            2   357.0         5.176     0.0       0.0       1.0 !=
c6h3o2             2   482.8         6.28      0.0       0.0       1.0
c6h3o3             2   482.8         6.28      0.0       0.0       1.0
c5h4               1   357.000       5.180     0.000     0.000     1.000
! Aromatics: toluene and derivates
hoc6h4ch3          2   482.8         6.28      0.0       0.0       1.0
oc6h4ch3           2   482.8         6.28      0.0       0.0       1.0
! Aromatics: C8
ASTYRYL            2   482.8         6.28      0.0       0.0       1.0
BSTYRYL            2   482.8         6.28      0.0       0.0       1.0
c6h4c2h3           2   482.8         6.28      0.0       0.0       1.0
phch2hco           2   482.8         6.28      0.0       0.0       1.0
phch2co            2   482.8         6.28      0.0       0.0       1.0
phcoch2            2   482.8         6.28      0.0       0.0       1.0
! Aromatics: C9
pbz                2   482.8         6.28      0.0       0.0       1.0
pbzjA              2   482.8         6.28      0.0       0.0       1.0
pbzjB              2   482.8         6.28      0.0       0.0       1.0
pbzjC              2   482.8         6.28      0.0       0.0       1.0
phc3h5-1           2   482.8         6.28      0.0       0.0       1.0
phc3h5-2           2   482.8         6.28      0.0       0.0       1.0
phc3h4             2   482.8         6.28      0.0       0.0       1.0
phc3h3             2   482.8         6.28      0.0       0.0       1.0
phc2h4hco          2   482.8         6.28      0.0       0.0       1.0
phc2h4co           2   482.8         6.28      0.0       0.0       1.0
phch2coch2         2   482.8         6.28      0.0       0.0       1.0
phcoc2h4           2   482.8         6.28      0.0       0.0       1.0
phc2h2hco          2   482.8         6.28      0.0       0.0       1.0
phc2h2co           2   482.8         6.28      0.0       0.0       1.0
phcoc2h3           2   482.8         6.28      0.0       0.0       1.0
Bphc3h5ohA         2   482.8         6.28      0.0       0.0       1.0
Aphc3h5ohB         2   482.8         6.28      0.0       0.0       1.0
Cphc3h5ohB         2   482.8         6.28      0.0       0.0       1.0
Bphc3h5ohC         2   482.8         6.28      0.0       0.0       1.0
pbzohAqjB          2   482.8         6.28      0.0       0.0       1.0
pbzohBqjA          2   482.8         6.28      0.0       0.0       1.0
pbzohBqjC          2   482.8         6.28      0.0       0.0       1.0
pbzohCqjB          2   482.8         6.28      0.0       0.0       1.0
Cophc3h4-1         2   482.8         6.28      0.0       0.0       1.0
Aophc3h4-2         2   482.8         6.28      0.0       0.0       1.0
ch3c6h4c2h3        2   482.8         6.28      0.0       0.0       1.0
ch3c6h4c2h5        2   482.8         6.28      0.0       0.0       1.0
biphenyl           2   357.000       5.180     0.000     0.000     1.000
c10h9              2   630.600       6.182     0.000     0.000     0.000
c10h10             2   482.8         6.28      0.0       0.0       1.0
c6h4c2h            2   482.8         6.28      0.0       0.0       1.0
A1c2hAC            2   482.8         6.28      0.0       0.0       1.0
A2-X               2   630.4         6.18      0.00     16.50      1.000
A2O                2   630.4         6.18      0.00     16.50      1.000
A2oh               2   630.4         6.18      0.00     16.50      1.000
A1c2h3AC           2   482.8         6.28      0.0       0.0       1.0
indenyl            2   482.8         6.28      0.0       0.0       1.0
!isooctane         2   482.8         6.28      0.0       0.0       1.0
ic8h15             2   482.8         6.28      0.0       0.0       1.0
pc7h15             2   446.7         6.12      0.0       0.0       1.0
! Hexanol
c6h13ojA           2   415           5.83      0.0       0.0       1.0
hxol               2   357.0         5.176     0.0       0.0       1.0 !
hxol1j             2   357.0         5.176     0.0       0.0       1.0 !
hxol2j             2   357.0         5.176     0.0       0.0       1.0 !
hxol3j             2   357.0         5.176     0.0       0.0       1.0 !
hxol4j             2   357.0         5.176     0.0       0.0       1.0 !
hxol5j             2   357.0         5.176     0.0       0.0       1.0 !
hxol6j             2   357.0         5.176     0.0       0.0       1.0 !
hxol2e             2   357.0         5.176     0.0       0.0       1.0 !
hxol3e             2   357.0         5.176     0.0       0.0       1.0 !
hxol4e             2   357.0         5.176     0.0       0.0       1.0 !
hxol5e             2   357.0         5.176     0.0       0.0       1.0 !
hxol4e6j           2   357.0         5.176     0.0       0.0       1.0 !
hxol3e5j           2   357.0         5.176     0.0       0.0       1.0 !
hxol2e4j           2   357.0         5.176     0.0       0.0       1.0 !
hxol5e1j           2   357.0         5.176     0.0       0.0       1.0 !
hxol4e1j           2   357.0         5.176     0.0       0.0       1.0 !
hxol3e1j           2   357.0         5.176     0.0       0.0       1.0 !
hxol2e1j           2   357.0         5.176     0.0       0.0       1.0 !
c5h9hco-1          2   482.8         6.28      0.0       0.0       1.0
c5h9hco-2          2   482.8         6.28      0.0       0.0       1.0
c5h9hco-3          2   482.8         6.28      0.0       0.0       1.0
c5h9co-1           2   482.8         6.28      0.0       0.0       1.0
c5h9co-2           2   482.8         6.28      0.0       0.0       1.0
c5h9co-3           2   482.8         6.28      0.0       0.0       1.0
Ec5h9-2            2   357           5.176     0.0       0.0       1.0
pe1ol5j            2   482.8         6.28      0.0       0.0       1.0
pe1ol4j            2   482.8         6.28      0.0       0.0       1.0
pe1ol3j            2   482.8         6.28      0.0       0.0       1.0
pe1ol2j            2   482.8         6.28      0.0       0.0       1.0
pe1ol1j            2   482.8         6.28      0.0       0.0       1.0
pe1ol4e            2   482.8         6.28      0.0       0.0       1.0
pe1jol4e           2   482.8         6.28      0.0       0.0       1.0
pe1ol2e4e          2   482.8         6.28      0.0       0.0       1.0
pe1jol2e4e         2   482.8         6.28      0.0       0.0       1.0
pe1ol3e5j          2   482.8         6.28      0.0       0.0       1.0
b1ol               2   503.0722524   5.3399    1.67      8.88      1.0
c4h9o              2   503.0722524   5.3399    1.67      8.88      1.0
b1ol1j             2   503.0722524   5.3399    1.67      8.88      1.0
b1ol2j             2   503.0722524   5.3399    1.67      8.88      1.0
b1ol3j             2   503.0722524   5.3399    1.67      8.88      1.0
b1ol4j             2   503.0722524   5.3399    1.67      8.88      1.0
b1*o4ol            2   503.0722524   5.3399    1.67      8.88      1.0
b1j*o4ol           2   503.0722524   5.3399    1.67      8.88      1.0
b1ol2e4j           2   503.0722524   5.3399    1.67      8.88      1.0
b1ol3e             2   503.0722524   5.3399    1.67      8.88      1.0
b1jol3e            2   503.0722524   5.3399    1.67      8.88      1.0
ch2ch2ch2oh        2   482.8         6.28      0.0       0.0       1.0
hoc2h4hco          2   482.8         6.28      0.0       0.0       1.0
hoc2h4co           2   482.8         6.28      0.0       0.0       1.0
c2h3ch2oh          2   482.8         6.28      0.0       0.0       1.0
c2h3choh           2   482.8         6.28      0.0       0.0       1.0
hoch2hco           2   482.8         6.28      0.0       0.0       1.0
hoch2co            2   482.8         6.28      0.0       0.0       1.0
c4h5hco            2   482.8         6.28      0.0       0.0       1.0
c4h5co             2   482.8         6.28      0.0       0.0       1.0
c6h5cco            2   482.8         6.28      0.0       0.0       1.0
AC9H17C            2   482.8         6.28      0.0       0.0       1.0
BC9H17C            2   482.8         6.28      0.0       0.0       1.0
CC9H17C            2   482.8         6.28      0.0       0.0       1.0
DC9H17C            2   482.8         6.28      0.0       0.0       1.0
EC9H17C            2   482.8         6.28      0.0       0.0       1.0
FC9H17C            2   482.8         6.28      0.0       0.0       1.0
GC9H17C            2   482.8         6.28      0.0       0.0       1.0
CYC9H18            2   482.8         6.28      0.0       0.0       1.0
CYC8H14            2   482.8         6.28      0.0       0.0       1.0
